88,Alolan Grimer,Poison,Dark,80,80,50,40,50,25,325,54.16666667,20.08661799,7,Medium Fast,1000000,0,190,0,0,1,0,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1,0.7,42,85.7
89,Muk,Poison,,105,105,75,65,100,50,500,83.33333333,21.34374746,1,Medium Fast,1000000,1,75,0,0,0,0,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5,1.2,30,20.8
89,Alolan Muk,Poison,Dark,105,105,75,65,100,50,500,83.33333333,21.34374746,7,Medium Fast,1000000,1,75,0,0,1,0,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1,1,52,52
90,Shellder,Water,,30,65,100,45,25,40,305,50.83333333,25.39958442,1,Slow,1250000,0,190,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.3,4,44.4
91,Cloyster,Water,Ice,50,95,180,85,45,70,525,87.5,44.9768459,1,Slow,1250000,1,60,0,0,0,0,1,1,0.5,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1,1.5,132.5,58.9
92,Gastly,Ghost,Poison,30,35,30,100,35,80,310,51.66666667,27.78888667,1,Medium Slow,1059860,0,190,0,0,0,0,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5,1.3,0.1,0.1
93,Haunter,Ghost,Poison,45,50,45,115,55,95,405,67.5,27.34806514,1,Medium Slow,1059860,0,90,0,0,0,0,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5,1.6,0.1,0
94,Gengar,Ghost,Poison,60,65,60,130,75,110,500,83.33333333,27.02879123,1,Medium Slow,1059860,1,45,0,0,0,0,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5,1.5,40.5,18
94,Mega Gengar,Ghost,Poison,60,65,80,170,95,130,600,100,38.83726733,6,Medium Slow,1059860,1,45,0,1,0,0,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5,1.4,40.5,20.7
95,Onix,Rock,Ground,35,45,160,30,45,70,385,64.16666667,44.66697761,1,Medium Fast,1000000,0,45,0,0,0,0,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1,8.8,210,2.7
96,Drowzee,Psychic,,60,48,45,43,90,42,328,54.66666667,16.88852339,1,Medium Fast,1000000,0,190,0,0,0,0,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,1,32.4,32.4
97,Hypno,Psychic,,85,73,70,73,115,67,483,80.5,16.40883908,1,Medium Fast,1000000,1,75,0,0,0,0,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,1.6,75.6,29.5
98,Krabby,Water,,30,105,90,25,25,50,325,54.16666667,32.06980234,1,Medium Fast,1000000,0,225,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.4,6.5,40.6
99,Kingler,Water,,55,130,115,50,50,75,475,79.16666667,32.06980234,1,Medium Fast,1000000,1,60,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1.3,60,35.5
100,Voltorb,Electric,,40,30,50,55,55,100,330,55,21.98484326,1,Medium Fast,1000000,0,190,0,0,0,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0.5,10.4,41.6
101,Electrode,Electric,,60,50,70,80,80,150,490,81.66666667,32.36081306,1,Medium Fast,1000000,1,60,0,0,0,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,1.2,66.6,46.3
102,Exeggcute,Grass,Psychic,60,40,80,60,45,40,325,54.16666667,14.26436897,1,Slow,1250000,0,90,0,0,0,0,1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1,0.4,2.5,15.6
103,Exeggutor,Grass,Psychic,95,95,85,125,75,55,530,88.33333333,21.34374746,1,Slow,1250000,1,45,0,0,0,0,1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1,2,120,30
103,Alolan Exeggutor,Grass,Dragon,95,105,85,125,75,45,530,88.33333333,24.94438258,7,Slow,1250000,1,45,0,0,1,0,1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2,10.9,415.6,3.5
104,Cubone,Ground,,50,50,95,40,50,35,320,53.33333333,19.50783318,1,Medium Fast,1000000,0,190,0,0,0,0,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1,0.4,6.5,40.6
105,Marowak,Ground,,60,80,110,50,80,45,425,70.83333333,22.06367049,1,Medium Fast,1000000,1,75,0,0,0,0,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1,1,45,45
105,Alolan Marowak,Fire,Ghost,60,80,110,50,80,45,425,70.83333333,22.06367049,7,Medium Fast,1000000,1,75,0,0,1,0,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5,1,34,34
106,Hitmonlee,Fighting,,50,120,53,35,110,87,455,75.83333333,31.8821615,1,Medium Fast,1000000,1,45,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,1.5,49.8,22.1
107,Hitmonchan,Fighting,,50,105,79,35,110,76,455,75.83333333,26.96551295,1,Medium Fast,1000000,1,45,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,1.4,50.2,25.6
108,Lickitung,Normal,,90,55,75,60,75,30,385,64.16666667,19.02118702,1,Medium Fast,1000000,0,45,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1.2,65.5,45.5
109,Koffing,Poison,,40,65,95,60,45,35,340,56.66666667,20.13840996,1,Medium Fast,1000000,0,190,0,0,0,0,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5,0.6,1,2.8
110,Weezing,Poison,,65,90,120,85,70,60,490,81.66666667,20.13840996,1,Medium Fast,1000000,1,60,0,0,0,0,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5,1.2,9.5,6.6
110,Galarian Weezing,Poison,Fairy,65,90,120,85,70,60,490,81.66666667,20.13840996,8,Medium Fast,1000000,1,60,0,0,0,1,1,1,1,1,0.5,1,0.25,1,2,1,2,0.25,1,1,0,0.5,2,0.5,3,16,1.8
111,Rhyhorn,Ground,Rock,80,85,95,30,30,25,345,57.5,29.54516317,1,Slow,1250000,0,120,0,0,0,0,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1,1,115,115
112,Rhydon,Ground,Rock,105,130,120,45,45,40,485,80.83333333,38.23356582,1,Slow,1250000,0,60,0,0,0,0,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1,1.9,120,33.2
113,Chansey,Normal,,250,5,5,35,105,50,450,75,85.19585279,1,Fast,800000,0,30,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1.1,34.6,28.6
114,Tangela,Grass,,65,55,115,100,40,60,435,72.5,26.25991876,1,Medium Fast,1000000,0,45,0,0,0,0,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,1,35,35
115,Kangaskhan,Normal,,105,95,80,40,80,90,490,81.66666667,20.54804668,1,Medium Fast,1000000,1,45,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,2.2,80,16.5
115,Mega Kangaskhan,Normal,,105,125,100,60,100,100,590,98.33333333,19.2930615,6,Medium Fast,1000000,1,45,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,2.2,100,20.7
116,Horsea,Water,,30,40,70,70,25,60,295,49.16666667,18.35226295,1,Medium Fast,1000000,0,225,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.4,8,50
117,Seadra,Water,,55,65,95,95,45,85,440,73.33333333,19.50783318,1,Medium Fast,1000000,0,75,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1.2,25,17.4
118,Goldeen,Water,,45,67,60,35,50,63,320,53.33333333,11.11555467,1,Medium Fast,1000000,0,225,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.6,15,41.7
119,Seaking,Water,,80,92,65,65,80,68,450,75,9.899494937,1,Medium Fast,1000000,1,60,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1.3,39,23.1
120,Staryu,Water,,30,45,55,70,55,85,340,56.66666667,17.48014747,1,Slow,1250000,0,225,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.8,34.5,53.9
121,Starmie,Water,Psychic,60,75,85,100,85,115,520,86.66666667,17.48014747,1,Slow,1250000,1,60,0,0,0,0,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1,1.1,80,66.1
122,Mr. Mime,Psychic,Fairy,40,45,65,100,120,90,460,76.66666667,29.10708199,1,Medium Fast,1000000,1,45,0,0,0,0,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1,1.3,54.5,32.2
122,Galarian Mr. Mime,Ice,Psychic,50,65,65,90,90,100,460,76.66666667,17.71690969,8,Medium Fast,1000000,0,45,0,0,0,1,1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1,1.4,56.8,29
123,Scyther,Bug,Flying,70,110,80,55,80,105,500,83.33333333,19.0758719,1,Medium Fast,1000000,0,45,0,0,0,0,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1,1.5,56,24.9
124,Jynx,Ice,Psychic,65,50,35,115,95,95,455,75.83333333,28.05005447,1,Medium Fast,1000000,1,45,0,0,0,0,1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1,1.4,40.6,20.7
125,Electabuzz,Electric,,65,83,57,95,85,105,490,81.66666667,16.43843734,1,Medium Fast,1000000,0,45,0,0,0,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,1.1,30,24.8
126,Magmar,Fire,,65,95,57,100,85,93,495,82.5,15.99739562,1,Medium Fast,1000000,0,45,0,0,0,0,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,1.3,44.5,26.3
127,Pinsir,Bug,,65,125,100,55,70,85,500,83.33333333,23.57022604,1,Slow,1250000,1,45,0,0,0,0,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1,1.5,55,24.4
127,Mega Pinsir,Bug,Flying,65,155,120,65,90,105,600,100,31.6227766,6,Slow,1250000,1,45,0,1,0,0,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1,1.7,59,20.4
128,Tauros,Normal,,75,100,95,40,70,110,490,81.66666667,23.21398046,1,Slow,1250000,1,45,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1.4,88.4,45.1
129,Magikarp,Water,,20,10,55,15,20,80,200,33.33333333,25.44056254,1,Slow,1250000,0,255,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.9,10,12.3
130,Gyarados,Water,Flying,95,125,79,60,100,81,540,90,20.2155056,1,Slow,1250000,1,45,0,0,0,0,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1,6.5,235,5.6
130,Mega Gyarados,Water,Dark,95,155,109,70,130,81,640,106.6666667,28.94055209,6,Slow,1250000,1,45,0,1,0,0,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2,6.5,305,7.2
131,Lapras,Water,Ice,130,85,80,85,95,60,535,89.16666667,21.09831484,1,Slow,1250000,1,45,0,0,0,0,1,1,0.5,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1,2.5,220,35.2
132,Ditto,Normal,,48,48,48,48,48,48,288,48,0,1,Medium Fast,1000000,1,35,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0.3,4,44.4
133,Eevee,Normal,,55,55,50,45,65,55,325,54.16666667,6.066758241,1,Medium Fast,1000000,0,45,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0.3,6.5,72.2
134,Vaporeon,Water,,130,65,60,110,95,65,525,87.5,26.25991876,1,Medium Fast,1000000,1,45,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1,29,29
135,Jolteon,Electric,,65,65,60,110,95,130,525,87.5,26.25991876,1,Medium Fast,1000000,1,45,0,0,0,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0.8,24.5,38.3
136,Flareon,Fire,,65,130,60,95,110,65,525,87.5,26.25991876,1,Medium Fast,1000000,1,45,0,0,0,0,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0.9,25,30.9
137,Porygon,Normal,,65,60,70,85,75,40,395,65.83333333,13.96921218,1,Medium Fast,1000000,0,45,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0.8,36.5,57
138,Omanyte,Rock,Water,35,40,100,90,55,35,355,59.16666667,26.3654867,1,Medium Fast,1000000,0,45,0,0,0,0,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,0.4,7.5,46.9
139,Omastar,Rock,Water,70,60,125,115,70,55,495,82.5,27.19528145,1,Medium Fast,1000000,1,45,0,0,0,0,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,1,35,35
140,Kabuto,Rock,Water,30,80,90,55,45,55,355,59.16666667,20.29299277,1,Medium Fast,1000000,0,45,0,0,0,0,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,0.5,11.5,46
141,Kabutops,Rock,Water,60,115,105,65,70,80,495,82.5,20.5649378,1,Medium Fast,1000000,1,45,0,0,0,0,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,1.3,40.5,24
142,Aerodactyl,Rock,Flying,80,105,65,60,75,130,515,85.83333333,24.39546861,1,Slow,1250000,1,45,0,0,0,0,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1,1.8,59,18.2
142,Mega Aerodactyl,Rock,Flying,80,135,85,70,95,150,615,102.5,29.54516317,6,Slow,1250000,1,45,0,1,0,0,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1,2.1,79,17.9
143,Snorlax,Normal,,160,110,65,65,110,30,540,90,41.93248542,1,Slow,1250000,1,25,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,2.1,460,104.3
144,Articuno,Ice,Flying,90,85,100,95,125,85,580,96.66666667,13.74368542,1,Slow,1250000,1,3,1,0,0,0,1,2,1,2,0.5,1,1,1,0,1,1,0.5,4,1,1,1,2,1,1.7,55.4,19.2
144,Galarian Articuno,Psychic,Flying,90,85,85,125,100,95,580,96.66666667,13.74368542,8,Slow,1250000,1,3,1,0,0,1,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1,1.7,50.9,17.6
145,Zapdos,Electric,Flying,90,90,85,125,90,100,580,96.66666667,13.43709625,1,Slow,1250000,1,3,1,0,0,0,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1,1.6,52.6,20.5
145,Galarian Zapdos,Fighting,Flying,90,125,90,85,90,100,580,96.66666667,13.43709625,8,Slow,1250000,1,3,1,0,0,1,1,1,1,2,0.5,2,0.5,1,0,2,2,0.25,1,1,1,0.5,1,2,1.6,58.2,22.7
146,Moltres,Fire,Flying,90,100,90,125,85,90,580,96.66666667,13.43709625,1,Slow,1250000,1,3,1,0,0,0,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5,2,60,15
146,Galarian Moltres,Dark,Flying,90,85,90,100,125,90,580,96.66666667,13.43709625,8,Slow,1250000,1,3,1,0,0,1,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2,2,66,16.5
147,Dratini,Dragon,,41,64,45,50,50,50,300,50,7.094598885,1,Slow,1250000,0,45,0,0,0,0,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,1.8,3.3,1
148,Dragonair,Dragon,,61,84,65,70,70,70,420,70,7.094598885,1,Slow,1250000,0,45,0,0,0,0,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,4,16.5,1
149,Dragonite,Dragon,Flying,91,134,95,100,100,80,600,100,16.64331698,1,Slow,1250000,1,45,0,0,0,0,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2,2.2,210,43.4
150,Mewtwo,Psychic,,106,110,90,154,90,130,680,113.3333333,22.67646847,1,Slow,1250000,1,3,1,0,0,0,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,2,122,30.5
150,Mega Mewtwo Y,Psychic,,106,150,70,194,120,140,780,130,38.45343504,6,Slow,1250000,1,3,1,1,0,0,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,1.5,33,14.7
150,Mega Mewtwo X,Psychic,Fighting,106,190,100,154,100,130,780,130,33.04542328,6,Slow,1250000,1,3,1,1,0,0,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2,2.3,127,24
151,Mew,Psychic,,100,100,100,100,100,100,600,100,0,1,Medium Slow,1059860,1,45,1,0,0,0,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0.4,4,25
152,Chikorita,Grass,,45,49,65,49,65,45,318,53,8.640987598,2,Medium Slow,1059860,0,45,0,0,0,0,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0.9,6.4,7.9
153,Bayleef,Grass,,60,62,80,63,80,60,405,67.5,8.902246907,2,Medium Slow,1059860,0,45,0,0,0,0,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,1.2,15.8,11
154,Meganium,Grass,,80,82,100,83,100,80,525,87.5,8.902246907,2,Medium Slow,1059860,1,45,0,0,0,0,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,1.8,100.5,31
155,Cyndaquil,Fire,,39,52,43,60,50,65,309,51.5,8.995369179,2,Medium Slow,1059860,0,45,0,0,0,0,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0.5,7.9,31.6
156,Quilava,Fire,,58,64,58,80,65,80,405,67.5,9.233092656,2,Medium Slow,1059860,0,45,0,0,0,0,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0.9,19,23.5
157,Typhlosion,Fire,,78,84,78,109,85,100,534,89,11.5758369,2,Medium Slow,1059860,1,45,0,0,0,0,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,1.7,79.5,27.5
158,Totodile,Water,,50,65,64,44,48,43,314,52.33333333,8.919392107,2,Medium Slow,1059860,0,45,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0.6,9.5,26.4
159,Croconaw,Water,,65,80,80,59,63,58,405,67.5,9.142392101,2,Medium Slow,1059860,0,45,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1.1,25,20.7
160,Feraligatr,Water,,85,105,100,79,83,78,530,88.33333333,10.38695763,2,Medium Slow,1059860,1,45,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,2.3,88.8,16.8
161,Sentret,Normal,,35,46,34,35,45,20,215,35.83333333,8.591015979,2,Medium Fast,1000000,0,255,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0.8,6,9.4
162,Furret,Normal,,85,76,64,45,55,90,415,69.16666667,16.03555078,2,Medium Fast,1000000,1,90,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1.8,32.5,10
163,Hoothoot,Normal,Flying,60,30,30,36,56,50,262,43.66666667,12.18833687,2,Medium Fast,1000000,0,255,0,0,0,0,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,0.7,21.2,43.3
164,Noctowl,Normal,Flying,100,50,50,86,96,70,452,75.33333333,20.25394337,2,Medium Fast,1000000,1,90,0,0,0,0,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,1.6,40.8,15.9
165,Ledyba,Bug,Flying,40,20,30,40,80,55,265,44.16666667,19.23899397,2,Fast,800000,0,255,0,0,0,0,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1,1,10.8,10.8
166,Ledian,Bug,Flying,55,35,50,55,110,85,390,65,25,2,Fast,800000,1,90,0,0,0,0,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1,1.4,35.6,18.2
167,Spinarak,Bug,Poison,40,60,40,40,40,30,250,41.66666667,8.975274679,2,Fast,800000,0,255,0,0,0,0,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5,0.5,8.5,34
168,Ariados,Bug,Poison,70,90,70,60,70,40,400,66.66666667,14.90711985,2,Fast,800000,1,90,0,0,0,0,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5,1.1,33.5,27.7
169,Crobat,Poison,Flying,85,90,80,70,80,130,535,89.16666667,19.23899397,2,Medium Fast,1000000,1,90,0,0,0,0,1,1,1,2,0.25,2,0.25,0.5,0,1,2,0.25,2,1,1,1,1,0.5,1.8,75,23.1
170,Chinchou,Water,Electric,75,38,38,56,56,67,330,55,13.68697678,2,Slow,1250000,0,190,0,0,0,0,1,0.5,0.5,1,2,0.5,1,1,2,0.5,1,1,1,1,1,1,0.25,1,0.5,12,48
171,Lanturn,Water,Electric,125,58,58,76,76,67,460,76.66666667,22.83029177,2,Slow,1250000,1,75,0,0,0,0,1,0.5,0.5,1,2,0.5,1,1,2,0.5,1,1,1,1,1,1,0.25,1,1.2,22.5,15.6
172,Pichu,Electric,,20,40,15,35,35,60,205,34.16666667,14.553541,2,Medium Fast,1000000,0,190,0,0,0,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0.3,2,22.2
173,Cleffa,Fairy,,50,25,28,45,55,15,218,36.33333333,14.51053257,2,Fast,800000,0,150,0,0,0,0,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0.3,3,33.3
174,Igglybuff,Normal,Fairy,90,30,15,40,20,15,210,35,26.14064524,2,Fast,800000,0,170,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,0.5,1,0,0,0.5,2,1,0.3,1,11.1
175,Togepi,Fairy,,35,20,65,40,65,20,245,40.83333333,18.57791401,2,Fast,800000,0,190,0,0,0,0,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0.3,1.5,16.7
176,Togetic,Fairy,Flying,55,40,85,80,105,40,405,67.5,24.28133714,2,Fast,800000,0,75,0,0,0,0,1,1,1,2,0.5,2,0.25,2,0,1,1,0.25,2,1,0,0.5,2,1,0.6,3.2,8.9
177,Natu,Psychic,Flying,40,50,45,70,45,70,320,53.33333333,12.13351648,2,Medium Fast,1000000,0,190,0,0,0,0,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1,0.2,2,50
178,Xatu,Psychic,Flying,65,75,70,95,70,95,470,78.33333333,12.13351648,2,Medium Fast,1000000,1,75,0,0,0,0,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1,1.5,15,6.7
179,Mareep,Electric,,55,40,40,65,45,35,280,46.66666667,10.27402334,2,Medium Slow,1059860,0,235,0,0,0,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0.6,7.8,21.7
180,Flaaffy,Electric,,70,55,55,80,60,45,365,60.83333333,11.33455876,2,Medium Slow,1059860,0,120,0,0,0,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0.8,13.3,20.8
181,Ampharos,Electric,,90,75,85,115,90,55,510,85,18.02775638,2,Medium Slow,1059860,1,45,0,0,0,0,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,1.4,61.5,31.4
181,Mega Ampharos,Electric,Dragon,90,95,105,165,110,45,610,101.6666667,35.3160335,6,Medium Slow,1059860,1,45,0,1,0,0,1,0.5,0.5,0.25,0.5,2,1,1,2,0.5,1,1,1,1,2,1,0.5,2,1.4,61.5,31.4
182,Bellossom,Grass,,75,80,95,90,100,50,490,81.66666667,16.49915823,2,Medium Slow,1059860,1,45,0,0,0,0,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0.4,5.8,36.3
183,Marill,Water,Fairy,70,20,50,20,50,40,250,41.66666667,17.71690969,2,Fast,800000,0,190,0,0,0,0,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1,0.4,8.5,53.1
184,Azumarill,Water,Fairy,100,50,80,60,80,50,420,70,18.25741858,2,Fast,800000,1,75,0,0,0,0,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1,0.8,28.5,44.5
185,Sudowoodo,Rock,,70,100,115,30,65,30,410,68.33333333,31.97221016,2,Medium Fast,1000000,1,65,0,0,0,0,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1,1.2,38,26.4
186,Politoed,Water,,90,75,75,90,100,70,500,83.33333333,10.67187373,2,Medium Slow,1059860,1,45,0,0,0,0,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,1.1,33.9,28
187,Hoppip,Grass,Flying,35,35,40,35,55,50,250,41.66666667,7.993052539,2,Medium Slow,1059860,0,255,0,0,0,0,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1,0.4,0.5,3.1
188,Skiploom,Grass,Flying,55,45,50,45,65,80,340,56.66666667,12.47219129,2,Medium Slow,1059860,0,120,0,0,0,0,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1,0.6,1,2.8
189,Jumpluff,Grass,Flying,75,55,70,55,95,110,460,76.66666667,20.13840996,2,Medium Slow,1059860,1,45,0,0,0,0,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1,0.8,3,4.7
190,Aipom,Normal,,55,70,55,40,55,85,360,60,14.14213562,2,Fast,800000,0,45,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0.8,11.5,18
